Id,ShortName,FullName,HomePage
3127,"ICBAKE","International Conference on Biometrics and Kansei Engineering","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002851"
3128,"ISBAST","International Symposium on Biometrics and Security Technologies","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001830"
3129,"BSYM","Biometrics Symposium","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001497"
3131,"BTAS","IEEE International Conference on Biometrics: Theory, Applications, and Systems","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001496"
3132,"APBP","Asian and Pacific Rim Symposium on Biophotonics","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002191"
3133,"IWBP","International Workshop on BioPhotonics","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1800424"
3134,"METAMAT","International Symposium on Biophotonics, Nanophotonics and Metamaterials, Metamaterials","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002032"
3136,"BRC","Biosignals and Biorobotics Conference ISSNIP","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1800295"
3137,"SBB","Technology for Life: North Carolina Symposium on Biotechnology and Bioinformatics","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002200"
3140,"WBD","Workshop on Brain Decoding: Pattern Recognition Challenges in Neuroimaging","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1800137"
3141,"IB2Com","International Conference on Broadband and Biomedical Communications","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1800301"
3142,"Global Infrastructure for the Information Age","Proceedings of the International IFIP-IEEE Conference on Broadband Communications, Global Infrastructure for the Information Age","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002241"
3144,"BCN","IEEE/IFIP International Workshop on Broadband Convergence Networks, BcN","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001953"
3145,"BMSB","IEEE International Symposium on Broadband Multimedia Systems and Broadcasting","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001845"
3147,"BSS","IEEE International Workshop on Broadband Switching Systems Proceedings, IEEE","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002281"
3148,"BWCCA","International Conference on Broadband, Wireless Computing, Communication and Applications","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1800183"
3149,"iREP","Bulk Power System Dynamics and Control, iREP Symposium","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001609"
3150,"ISBIM","International Seminar on Business and Information Management","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002787"
3152,"BCGIN","International Conference on Business Computing and Global Informatization","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1800481"
3153,"BMEI","International Conference on Business Management and Electronic Information","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1800372"
3154,"BEPRL","International Conference on Business of Electronic Product Reliability and Liability","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002224"
3157,"CADSM","CAD Systems in Microelectronics International Conference","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000084"
3159,"IEEE-USA","Biennial IEEE-USA Careers Conference","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000085"
3160,"ICCC","International Carpathian Control Conference","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1800390"
3161,"CNNA","IEEE International Workshop on Cellular Neural Networks and their Applications","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000086"
3162,"IEEE-IAS/PCA","Cement Industry, IEEE Technical Conference","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000087"
3163,"CESCE","International Conference on Challenges in Environmental Science and Computer Engineering","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1800067"
3164,"IWCFTA","International Workshop on Chaos-Fractals Theories and Applications","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1003012"
3166,"ICCCE","International Conference on Chemistry and Chemical Engineering","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1800452"
3167,"ChinaGrid","ChinaGrid Annual Conference","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002436"
3168,"QSEPDS","CIGRE/IEEE PES International Symposium","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002131"
3169,"ECCTD","European Conference on Circuit Theory and Design","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001706"
3170,"LASCAS","IEEE Latin American Symposium on Circuits and Systems","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1800331"
3171,"MWSCAS","Midwest Symposium on Circuits and Systems","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000090"
3172,"NEWCAS","Annual IEEE Northeast Workshop on Circuits and Systems","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001283"
3173,"ICCSC","IEEE International Conference on Circuits and Systems for Communications","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001713"
3174,"ECCSC","European Conference on Circuits and Systems for Communications","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002421"
3175,"CASME","Circuits and Systems for Medical and Environmental Applications Workshop, 2010","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1800280"
3176,"DCAS","Circuits and Systems Workshop,, IEEE Dallas","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001532"
3177,"CICCAS","China International Conference on Circuits and Systems","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001983"
3178,"APCCAS","IEEE Asia-Pacific Conference on Circuits and Systems","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000091"
3179,"ICCEP","International Conference on Clean Electrical Power","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001867"
3181,"CCIS","IEEE International Conference on Cloud Computing and Intelligence Systems","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1800516"
3182,"CloudCom","IEEE International Conference on Cloud Computing Technology and Science","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1800284"
3183,"CLOUD","IEEE International Conference on Cloud Computing","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002911"
3184,"CLUSTER WORKSHOPS","IEEE International Conference on Cluster Computing Workshops and Posters","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1800163"
3186,"CogSIMA","IEEE International Multi-Disciplinary Conference on Cognitive Methods in Situation Awareness and Decision Support","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1800338"
3187,"IWCR","International Workshop on Cognitive Radio","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1800310"
3188,"COGART","International Workshop on Cognitive Radio and Advanced Spectrum Management, CogART","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001884"
3189,"CROWNCOM","International Conference on Cognitive Radio Oriented Wireless Networks and Communications","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001755"
3190,"CT","International Conference on Cognitive Technology, ''Humanizing the Information Age''. Proceedings","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002293"
3191,"UKIWCWS","UK-India-IDRC International Workshop on Cognitive Wireless Systems","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1800296"
3192,"CollaborateCom","International Conference on Collaborative Computing: Networking, Applications and Worksharing","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001767"
3193,"CoSec","IEEE Workshop on Collaborative Security Technologies","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1800306"
3194,"SBSC-II","Brazilian Symposium of Collaborative Systems II - Simposio Brasileiro de Sistemas Colaborativos","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1800267"
3195,"CTS","International Symposium on Collaborative Technologies and Systems","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001747"
3196,"COLLOQ","Proceedings of the IEEE Colloquium in South America","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001916"
3197,"CoEN","IEEE Symposium on Combinations of Evolutionary Computation and Neural Networks","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002243"
3198,"COGANN","International Workshop on Combinations of Genetic Algorithms and Neural Networks","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001981"
3199,"COMEAS","IEEE Topical Symposium on Combined Optical, Microwave, Earth and Atmosphere Sensing","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000098"
3202,"ICCCCT","IEEE International Conference on Communication Control and Computing Technologies","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1800195"
3203,"ICWUS","International Conference on Communication in Wireless Environments and Ubiquitous Systems: New Challenges","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1800233"
3204,"ICCSN","International Conference on Communication Software and Networks","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002780"
3205,"ICCSNA","International Conference on Communication System Networks and Applications","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1800147"
3206,"CSNT","International Conference on Communication Systems and Network Technologies","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1800448"
3207,"COMSNETS","International Communication Systems and Networks and Workshops","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002689"
3208,"COMSWARE","International Conference on Communication Systems Software and Middleware","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001172"
3209,"ICCS","International Conference on Communication Systems","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000102"
3210,"CNSDSP","International Symposium on Communication Systems, Networks and Digital Signal Processing","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002419"
3212,"CTRQ","International Conference on Communication Theory, Reliability, and Quality of Service","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001798"
3213,"Allerton","Annual Allerton Conference on Communication, Control, and Computing","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002642"
3214,"COMM","International Conference on Communications","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1800074"
3215,"NCC","National Conference on Communications","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1003125"
3216,"ICCE","International Conference on Communications and Electronics","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002016"
3217,"ICCIT","International Conference on Communications and Information Technology","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1800348"
3219,"CMC","WRI International Conference on Communications and Mobile Computing","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002644"
3220,"CHINACOM","International Conference on Communications and Networking in China","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001650"
3221,"ComNet","International Conference on Communications and Networking, ComNet","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1003028"
3222,"ACP","Asia Communications and Photonics conference and Exhibition","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1003042"
3223,"COMSIG","Southern African Conference on Communications and Signal Processing","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000100"
3224,"ICCSP","International Conference on Communications and Signal Processing","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1800318"
3225,"SCVT","IEEE Symposium on Communications and Vehicular Technology","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000101"
3226,"CQR","IEEE International Workshop Technical Committee on Communications Quality and Reliability","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002799"
3227,"TRICOM","IEEE Conference on Communications Software, 'Communications for Distributed Applications and Systems'","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001915"
3228,"ICCTA","IEEE International Conference on Communications Technology and Applications","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002989"
3229,"AusCTW","Communications Theory Workshop, Australian","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001603"
3231,"ICC","IEEE International Conference on Communications Workshops, ICC Workshops","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001838"
3232,"APCC","Asia-Pacific Conference on Communications","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000105"
3233,"ICCCAS","International Conference on Communications, Circuits and Systems","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001344"
3234,"MIC-CCA","Mosharaka International Conference on Communications, Computers and Applications","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002504"
3235,"PacRim","IEEE Pacific Rim Conference on Communications, Computers and Signal Processing","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000106"
3236,"CCCA","International Conference on Communications, Computing and Control Applications","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1800487"
3237,"LATINCOM","IEEE Latin-American Conference on Communications","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002924"
3238,"MIC-CPE","Mosharaka International Conference on Communications, Propagation and Electronics","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001773"
3239,"QBSC","Biennial Symposium on Communications","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001812"
3241,"CN","International Workshop on Community Networking Integrated Multimedia Services to the Home","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000107"
3243,"CERE","International Workshop on Comparative Evaluation in Requirements Engineering","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001304"
3244,"CVSM","ICSE Workshop on Comparison and Versioning of Software Models","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002768"
3245,"CPE","Compatibility in Power Electronics","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001792"
3246,"CMPCON","IEEE Compcon","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000109"
3247,"CMPEUR","CompEuro","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000110"
3249,"CME","IEEE/ICME International Conference on Complex Medical Engineering","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001894"
3252,"COMPENG","Complexity in Engineering","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1003131"
3253,"CSICS","IEEE Symposium on Compound Semiconductor Integrated Circuit","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001047"
3254,"ISCS","IEEE International Symposium on Compound Semiconductors","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000111"
3255,"SEQUEN","Compression and Complexity of Sequences Proceedings","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002266"
3256,"ICCABS","IEEE International Conference on Computational Advances in Bio and Medical Sciences","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1800307"
3257,"CAMSAP","IEEE International Workshop on Computational Advances in Multi-Sensor Adaptive Processing","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001691"
3259,"CASON","International Conference on Computational Aspects of Social Networks","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1002815"
3260,"CCC","Annual IEEE Conference on Computational Complexity","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000112"
3261,"ICCC","International Conference on Computational Cybernetics","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001523"
3263,"CEM-TD","Workshop on Computational Electromagnetics in Time-Domain","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001383"
3264,"CEM","Computational Electromagnetics Workshop","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1001760"
3265,"IWCE","International Workshop on Computational Electronics","http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000113"
