Id,ShortName,FullName,HomePage
11511,"STUD FAM PLANN","Studies in Family Planning","http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1728-4465"
11512,"STUD HIGH EDUC","Studies in Higher Education","http://www.tandfonline.com/loi/cshe20"
11513,"STUD LANG","Studies in Language","http://www.benjamins.com/cgi-bin/t_seriesview.cgi?series=SL"
11514,"STUD SECOND LANG ACQUIS","Studies in Second Language Acquisition","http://journals.cambridge.org/action/displayJournal?jid=SLA"
11515,"SUBST ABUS TREATMENT PREV POL","Substance Abuse Treatment Prevention and Policy","http://www.substanceabusepolicy.com/"
11516,"SUBST USE MISUSE","Substance Use & Misuse","http://informahealthcare.com/loi/sum"
11519,"","Survival","http://www.tandfonline.com/loi/tsur20"
11520,"SUSTAIN DEV","Sustainable Development","http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1099-1719"
11523,"SYMB INTERACT","Symbolic Interaction","http://www.jstor.org/action/showPublication?journalCode=symbinte"
11525,"TEACH COLL REC","Teachers College Record","http://www.tcrecord.org/library/"
11526,"TEACH HIGH EDUC","Teaching in Higher Education","http://www.tandfonline.com/loi/cthe20"
11527,"TEACH SOCIOL","Teaching Sociology","http://tso.sagepub.com/"
11528,"TEACH TEACH EDUC","Teaching and Teacher Education","http://www.sciencedirect.com/science/journal/0742051X"
11529,"TECH COMMUN","Technical Communication",""
11530,"TECHNOL CULTURE","Technology and Culture","http://muse.jhu.edu/journals/tech/"
11531,"TECHNOL FORECAST SOC CHANGE","Technological Forecasting and Social Change","http://www.sciencedirect.com/science/journal/00401625"
11532,"TECHNOL SOC","Technology in Society","http://www.sciencedirect.com/science/journal/0160791X"
11533,"TELECOMMUN POLICY","Telecommunications Policy","http://www.sciencedirect.com/science/journal/03085961"
11535,"TEMPO SOC","Tempo Social","http://www.scielo.br/scielo.php?script=sci_issues&pid=0103-2070&lng=en&nrm=iso"
11538,"","Terminology","http://www.benjamins.com/cgi-bin/t_seriesview.cgi?series=TERM"
11539,"TERROR POLIT VIOLENCE","Terrorism and Political Violence","http://www.tandfonline.com/loi/ftpv20"
11542,"TEXTO CONTEXTO ENFERM","Texto & Contexto Enfermagem","http://www.textoecontexto.ufsc.br/conteudo.php"
11543,"THEOR CRIMINOL","Theoretical Criminology","http://tcr.sagepub.com/"
11544,"THEOR CULT SOC","Theory Culture & Society","http://tcs.sagepub.com/"
11545,"THEOR MED BIOETH","Theoretical Medicine and Bioethics","http://www.springerlink.com/content/103004/"
11546,"THEOR RES SOCIAL EDUC","Theory and Research in Social Education","http://www.tandf.co.uk/journals/UTRS"
11547,"THEOR SOC","Theory and Society","http://www.springerlink.com/content/103005/"
11548,"THEORY PRACT","Theory Into Practice","http://www.tandfonline.com/loi/htip20"
11550,"THIRD WORLD Q","Third World Quarterly","http://www.tandfonline.com/loi/ctwq20"
11552,"TIJDSCHR ECON SOC GEOGR","Tijdschrift Voor Economische En Sociale Geografie","http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1467-9663"
11553,"TIJDSCHR RECHTSGESCHIEDENIS","Tijdschrift Voor Rechtsgeschiedenis-revue D Histoire Du Droit-the Legal History Review","http://www.brill.nl/legal-history-review-tijdschrift-voor-rechtsgeschiedenis-revue-dhistoire-du-droit"
11554,"TIME SOC","Time & Society","http://tas.sagepub.com/"
11555,"TOB CONTROL","Tobacco Control","http://tobaccocontrol.bmj.com/"
11556,"TOP EARLY CHILD SPEC EDUC","Topics in Early Childhood Special Education","http://tec.sagepub.com/"
11558,"TOP LANG DISORD","Topics in Language Disorders","http://journals.lww.com/topicsinlanguagedisorders/pages/issuelist.aspx"
11560,"TOUR GEOGR","Tourism Geographies","http://www.geog.nau.edu/tg/"
11561,"TRABAJOS PREHIST","Trabajos De Prehistoria","http://tp.revistas.csic.es/index.php/tp"
11562,"TRAFFIC INJ PREV","Traffic Injury Prevention","http://www.tandfonline.com/loi/gcpi20"
11564,"TRANS INST BRIT GEOGR","Transactions of The Institute of British Geographers","http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1475-5661;jsessionid=E7A9E23DF75706221E89532247BC02B4.d02t02"
11568,"TRANSP POLICY","Transport Policy","http://www.sciencedirect.com/science/journal/0967070X"
11570,"TRANSP RES PT A-POLICY PRACT","Transportation Research Part A-policy and Practice","http://www.journals.elsevier.com/transportation-research-part-a-policy-and-practice/"
11571,"TRANSP RES PT D-TRANSP ENVIRO","Transportation Research Part D-transport and Environment","http://www.sciencedirect.com/science/journal/13619209"
11572,"TRANSP REV","Transport Reviews","http://www.tandfonline.com/loi/ttrv20"
11573,"","Transportation","http://www.springerlink.com/content/103007/"
11578,"TURK ONLINE J EDUC TECHNOL","Turkish Online Journal of Educational Technology","http://www.tojet.net/"
11579,"TURK STUD","Turkish Studies","http://www.tandfonline.com/loi/ftur20"
11587,"URBAN AFF REV","Urban Affairs Review","http://uar.sagepub.com/"
11588,"URBAN EDUC","Urban Education","http://uex.sagepub.com/"
11589,"URBAN GEOGR","Urban Geography","http://bellwether.metapress.com/content/120756/"
11592,"","Urban Studies","http://usj.sagepub.com/"
11597,"","Violence Against Women","http://vaw.sagepub.com/"
11598,"VIS COMMUN","Visual Communication","http://vcj.sagepub.com/"
11600,"WAR HIST","War in History","http://wih.sagepub.com/"
11602,"WASH QUART","Washington Quarterly","http://www.tandfonline.com/loi/rwaq20"
11603,"WEST EUR POLIT","West European Politics","http://www.tandfonline.com/loi/fwep20"
11604,"WEST J COMM","Western Journal of Communication","http://www.tandf.co.uk/journals/titles/10570314.asp"
11605,"WESTERN J NURS RES","Western Journal of Nursing Research","http://wjn.sagepub.com/"
11607,"WOMEN HEALTH","Women & Health","http://www.tandfonline.com/loi/wwah20"
11608,"WOMEN POLIT","Women & Politics","http://libr.org/wss/wsslinks/politics.html"
11609,"WOMEN STUD INT FORUM","Womens Studies International Forum","http://www.journals.elsevier.com/womens-studies-international-forum/"
11610,"","Womens Health Issues","http://www.elsevier.com/wps/find/journaldescription.cws_home/505784/description#description"
11612,"WORK EMPLOY SOC","Work Employment and Society","http://wes.sagepub.com/"
11613,"WORK OCCUPATION","Work and Occupations","http://wox.sagepub.com/"
11614,"WORLD DEVELOP","World Development","http://www.sciencedirect.com/science/journal/0305750X"
11615,"","World Englishes","http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1467-971X"
11616,"WORLD POLICY J","World Policy Journal","http://www.worldpolicy.org/"
11617,"WORLD POLIT","World Politics","http://muse.jhu.edu/journals/wp/"
11619,"WORLD TRADE REV","World Trade Review","http://journals.cambridge.org/action/displayJournal?jid=WTR"
11620,"WRIT COMMUN","Written Communication","http://wcx.sagepub.com/"
11622,"YALE REV","Yale Review","http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1467-9736"
11624,"","Young","http://you.sagepub.com/"
11626,"YOUTH SOC","Youth & Society","http://yas.sagepub.com/"
11627,"YOUTH VIOLENCE JUV JUSTICE","Youth Violence and Juvenile Justice","http://yvj.sagepub.com/"
11629,"Z ERZIEHWISS","Zeitschrift Fur Erziehungswissenschaft","http://www.zfe-online.de/e-index.htm"
11632,"Z PADAGOG","Zeitschrift Fur Padagogik","http://www.beltz.de/de/nc/paedagogik/zeitschriften/zeitschrift-fuer-paedagogik.html"
11636,"Z SPRACHWISS","Zeitschrift Fur Sprachwissenschaft","http://www.degruyter.de/journals/zs/detail.cfm"
11639,"","Zygon","http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1467-9744"
11640,"ACTA ASTRONOM","Acta Astronomica","http://acta.astrouw.edu.pl"
11641,"ADV SPACE RES","Advances in Space Research","http://www.sciencedirect.com/science/journal/02731177"
11642,"ANNU REV ASTRON ASTROPHYS","Annual Review of Astronomy and Astrophysics",""
11643,"","Astrobiology","http://www.annualreviews.org/journal/astro"
11644,"ASTRON ASTROPHYS","Astronomy & Astrophysics","http://www.aanda.org/"
11645,"ASTRON ASTROPHYS REV","Astronomy and Astrophysics Review","http://www.springer.com/astronomy/journal/159"
11646,"ASTRON ASTROPHYS SUPPL SERIES","Astronomy & Astrophysics Supplement Series","http://aas.aanda.org/"
11647,"ASTRON GEOPHYS","Astronomy & Geophysics","http://www.wiley.com/bw/journal.asp?ref=1366-8781"
11648,"ASTRON J","Astronomical Journal","http://www.scimagojr.com/journalsearch.php?q=26704&tip=sid&clean=0"
11649,"ASTRON LETT","Astronomy Letters-a Journal of Astronomy and Space Astrophysics","http://www.springer.com/astronomy/astronomy,+observations+and+techniques/journal/11443"
11650,"ASTRON NACHR","Astronomische Nachrichten","http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1521-3994"
11651,"ASTRON REP","Astronomy Reports","http://www.springerlink.com/content/119838/"
11652,"ASTROPART PHYSICS","Astroparticle Physics","http://www.sciencedirect.com/science/journal/09276505"
11654,"ASTROPHYS J","Astrophysical Journal","http://iopscience.iop.org/0004-637X"
11655,"ASTROPHYS J LETT","Astrophysical Journal Letters","http://iopscience.iop.org/2041-8205"
11656,"ASTROPHYS J SUPPL SER","Astrophysical Journal Supplement Series","http://iopscience.iop.org/0067-0049/"
11657,"ASTROPHYS LETT COMMUN","Astrophysical Letters & Communications","http://www.thejournalwiki.com/webline/Journal/4509"
11658,"ASTROPHYS SPACE SCI","Astrophysics and Space Science","http://www.springerlink.com/content/100241/"
11659,"","Astrophysics","http://www.springerlink.com/content/106457/"
11661,"BULL ASTRON SOC INDIA","Bulletin of The Astronomical Society of India","http://www.ncra.tifr.res.in/~basi/"
11662,"C R ACAD SCI SER II B","Comptes Rendus De L Academie Des Sciences Serie Ii Fascicule B-mecanique Physique Astronomie",NULL
11663,"C R ACAD SCI SER IIB-MEC","Comptes Rendus De L Academie Des Sciences Serie Ii Fascicule B-mecanique",NULL
11664,"C R ACAD SCI SER IV-PHYS ASTR","Comptes Rendus De L Academie Des Sciences Serie Iv Physique Astrophysique","http://www.medsciediting.com/sci/journal.asp?id=2a25666db"
11665,"C R MEC","Comptes Rendus Mecanique","http://www.sciencedirect.com/science/journal/16310721"
11666,"CELEST MECH DYNAM ASTRON","Celestial Mechanics & Dynamical Astronomy","http://www.springerlink.com/content/100246/"
11667,"CHIN ASTRON ASTROPHYS-ENGL TR","Chinese Astronomy and Astrophysics","http://www.sciencedirect.com/science/journal/02751062"
11668,"CHINESE J ASTRON ASTROPHYS","Chinese Journal of Astronomy and Astrophysics","http://www.ceps.com.tw/ec/ecJnlIntro.aspx?Jnliid=2623"
11670,"COSM RES","Cosmic Research","http://www.springerlink.com/content/106522/"
11671,"EARTH MOON PLANET","Earth Moon and Planets","http://www.springerlink.com/content/100258/"
11672,"EXP ASTRON","Experimental Astronomy","http://www.springerlink.com/content/102887/"
11673,"GEOPHYS ASTROPHYS FLUID DYNAM","Geophysical and Astrophysical Fluid Dynamics","http://www.tandfonline.com/loi/ggaf20"
11674,"GRAVIT COSMOL","Gravitation & Cosmology","http://www.springer.com/physics/theoretical,+mathematical+%26+computational+physics/journal/12267"
11676,"","Icarus","http://www.sciencedirect.com/science/journal/00191035"
11677,"INT J ASTROBIOL","International Journal of Astrobiology","http://journals.cambridge.org/action/displayJournal?jid=IJA"
11678,"INT J MOD PHYS D","International Journal of Modern Physics D","http://www.worldscinet.com/ijmpd/ijmpd.shtml"
11679,"J ASTROPHYS ASTRON","Journal of Astrophysics and Astronomy","http://www.ias.ac.in/jaa/"
11680,"JCAP","Journal of Cosmology and Astroparticle Physics","http://www.iop.org/Journals/JCAP"
11681,"J HIST ASTRON","Journal for The History of Astronomy","http://www.shpltd.co.uk/jha.html"
11682,"J KOREAN ASTRON SOC","Journal of The Korean Astronomical Society","http://www.kas.org/8s_1.html"
11683,"JBIS-J BR INTERPLANET SOC","Jbis-journal of The British Interplanetary Society","http://www.bis-space.com/"
11684,"KINEMAT PHYS CELEST BODIES","Kinematics and Physics of Celestial Bodies","http://www.allertonpress.com/journals/kin.htm"
11685,"MON NOTIC ROY ASTRON SOC","Monthly Notices of The Royal Astronomical Society","http://www.wiley.com/bw/journal.asp?ref=0035-8711"
11686,"NEW ASTRON","New Astronomy","http://journals.elsevier.com/13841076/new-astronomy/"
11687,"NEW ASTRON REV","New Astronomy Reviews","http://www.sciencedirect.com/science/journal/13876473"
11688,"","Observatory","http://www.ulo.ucl.ac.uk/obsmag/"
11689,"PLANET SPACE SCI","Planetary and Space Science","http://www.sciencedirect.com/science/journal/00320633"
11690,"POLICING","Policing-an International Journal of Police Strategies & Management","http://www.emeraldinsight.com/journals.htm?issn=1363-951X"
11691,"PUBL ASTRON SOC AUSTRALIA","Publications of The Astronomical Society of Australia","http://www.publish.csiro.au/nid/138.htm"
11692,"PUBL ASTRON SOC JPN","Publications of The Astronomical Society of Japan","http://www.asj.or.jp/pasj/en/index-E.html"
11693,"PUBL ASTRON SOC PAC","Publications of The Astronomical Society of The Pacific","http://www.astrosociety.org/pubs.html"
11694,"RES ASTRON ASTROPHYS","Research in Astronomy and Astrophysics","http://iopscience.iop.org/1674-4527/"
11695,"REV MEX ASTRON ASTROFIS","Revista Mexicana De Astronomia Y Astrofisica","http://www.astroscu.unam.mx/~rmaa/rmaa.html"
11696,"SCI CHINA-PHYS MECH ASTRON","Science China-physics Mechanics & Astronomy","http://www.springer.com/physics/journal/11433"
11697,"SOL PHYS","Solar Physics","http://www.springerlink.com/content/100339/"
11698,"SOLAR SYST RES","Solar System Research","http://www.maik.ru/cgi-perl/journal.pl?name=solsys&page=main"
11700,"SPACE SCI REV","Space Science Reviews","http://www.springer.com/astronomy/extraterrestrial+physics,+space+sciences/journal/11214"
11701,"SPACE WEATHER","Space Weather-the International Journal of Research and Applications","http://www.agu.org/journals/sw/?content=about"
11702,"","Iet Control Theory and Applications",""
11705,"","Journal of Hydro-environment Research","http://www.elsevier.com/wps/find/journaldescription.cws_home/711617/description#description"
11706,"","Road Materials and Pavement Design","http://rmpd.revuesonline.com/acceuil.jsp"
11707,"","Structural Concrete","http://www.icevirtuallibrary.com/content/serial/stco"
11709,"","Journal of Real-time Image Processing",""
11710,"","Electronics and Communications in Japan","http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1942-9541/issues"
11711,"","Journal of Micro-nanolithography Mems and Moems","http://spie.org/x865.xml"
11712,"","M&som-manufacturing & Service Operations Management","http://msom.journal.informs.org/"
11713,"","Proceedings of The Institution of Mechanical Engineers Part O-journal of Risk and Reliability","http://pio.sagepub.com/"
11715,"","Science and Engineering Ethics","http://www.opragen.co.uk/"
11716,"","Scientist",""
11717,"","Rairo-operations Research","http://www.rairo-ro.org/action/displayJournal?jid=ROE"
11718,"","Energy Sources Part A-recovery Utilization and Environmental Effects","http://www.tandfonline.com/toc/ueso20/current"
11719,"","Journal of Renewable and Sustainable Energy","http://scitation.aip.org/error/iplock.jsp"
11720,"","Acta Geotechnica","http://www.springer.com/engineering/civil+engineering/journal/11440"
11721,"","Peer-to-peer Networking and Applications",""
11723,"","Tm-technisches Messen","http://www.oldenbourg-verlag.de/wissenschaftsverlag/tm-technisches-messen/01718096"
11724,"","European Journal of Wood and Wood Products","http://www.springer.com/life+sciences/forestry/journal/107"
11726,"","Journal of Coatings Technology and Research","http://www.springerlink.com/content/120544/"
11728,"","Materials Science and Engineering B-advanced Functional Solid-state Materials","http://www.journals.elsevier.com/materials-science-and-engineering-b/"
11730,"","Hvac&r Research","http://www.tandfonline.com/loi/uhvc20"
11731,"","International Journal of Heavy Vehicle Systems","http://www.inderscience.com/browse/index.php?journalCODE=ijhvs"
11732,"","Journal of Medical Devices-transactions of The Asme","http://www.asmedl.org/MedicalDevices"
11733,"","Proceedings of The Institution of Mechanical Engineers Part M-journal of Engineering for The Maritime Environment","http://pim.sagepub.com/"
11734,"","Zamm-zeitschrift Fur Angewandte Mathematik Und Mechanik",""
11735,"","Jom",""
11737,"","IEEE Photonics Journal","http://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=4563994"
11738,"","International Journal of Aeroacoustics","http://www.multi-science.co.uk/aeroacou.htm"
